"","9.990000000000000000e+02","1.752880201268757210e-01","5.783980722651139716e-01","2.859687045814629514e-01","6.986611338839452401e-01","7.981323511799280901e-01","9.855074834824948393e-01","6.336443245228351451e-01","6.995451164864205928e-01","4.197067666835977429e-01","1.295747274741490818e-01","1.444426875961535572e-01","5.936049275401948933e-01","4.110442433607360835e-01","8.272623042300427665e-01","2.065939253705200152e-01","9.671387284149052244e-01","6.374720386024784746e-01","6.490085515615335865e-01","9.172202352761302802e-01","4.839081421096363966e-01","3.280853699877517848e-01","4.459679360671572335e-01","6.503598772987153609e-01","5.392656580944125144e-01","9.399311091776886284e-01","8.918133717320009257e-01","3.233094647547454237e-01","3.639077355594409480e-01","4.965507023456919855e-01"
"1",999,999,0.59184068802339,0.432995438775052,0.736862571990191,0.738431879051819,1.02306330693657,0.760877940276888,0.716104182364549,0.344796200675123,0.155407400081206,0.267325606704633,0.438624440723496,0.482731933892922,0.699176923246184,0.125502270895789,0.967335748331467,0.517810554160496,0.54798409648456,0.877323822770133,0.475700010510826,0.236280003385813,0.422705725061774,0.768676082625185,0.433948683602105,0.91246160467167,0.764689335612836,0.196111090966319,0.370877513473114,0.41110087569841
"2",999,999,999,0.464360474200809,0.162712169182271,0.337335559939951,0.435117650756666,0.472168783381536,0.124382153060638,0.318069457823287,0.466303956663462,0.454964987663886,0.605178320827837,0.224315848749035,0.605470602093942,0.467881886804779,0.388915736374861,0.467300556387428,0.400743421655303,0.384368377991738,0.125244161540568,0.398050499308819,0.18597852026511,0.437807720352211,0.389150998970836,0.384124068498708,0.645618106933193,0.470529999043632,0.222380057559126,0.32582874336068
"3",999,999,999,999,0.525856444288743,0.771857273075793,0.792117377665709,0.351625610557593,0.560859813144069,0.487435339301532,0.291355607462771,0.167197398305117,0.759351466713537,0.241308288295284,0.919612494477973,0.383848316395943,0.829734716641409,0.732065966972922,0.71017195100905,0.84722923698371,0.429126846049044,0.450975088003761,0.427476899960688,0.37436651826786,0.624399207238446,0.847996586078034,0.977885458527736,0.490459672144408,0.331816244328092,0.559339556977691
"4",999,999,999,999,999,0.418688822396777,0.28800906235742,0.412846957116072,0.0896469185192665,0.480688183753252,0.599638165896735,0.562543233894071,0.764781308610507,0.29655227195218,0.73589217960242,0.616090585871915,0.309756194449764,0.616963094520248,0.54412153054258,0.400549747222489,0.286710045167587,0.557155498940825,0.347413672730363,0.367276802970185,0.546953791466884,0.370585550177014,0.767877262327776,0.629866279459378,0.367250786248307,0.486367371438504
"5",999,999,999,999,999,999,0.542916245842764,0.804959676008681,0.329046683617994,0.393723786429014,0.669145619428238,0.711899669897381,0.517971196110363,0.546333890583405,0.357282479279351,0.62075993749597,0.359680371997139,0.328404400092325,0.248191961997161,0.162407542928277,0.34342151941892,0.502217841180498,0.359498052845909,0.766623975622991,0.336413584743541,0.225458510595631,0.370944119780864,0.554275887983592,0.454689223536252,0.331319558734464
"6",999,999,999,999,999,999,999,0.579710143088768,0.315070928522452,0.744285462709033,0.887598405811998,0.847333918830115,0.998947571196807,0.57824348677698,0.899211476795086,0.900821652714898,0.214538015279344,0.827704536655442,0.74642804073802,0.432996120074996,0.559030884656653,0.832063513200765,0.618948269243884,0.528271644137749,0.781753189951918,0.36641371426299,0.913145864580243,0.904108030049507,0.652316119684314,0.732596751289548
"7",999,999,999,999,999,999,999,999,0.492804423681444,0.68383250873295,0.60689941505986,0.498497281838126,0.991464774966817,0.332139007043738,1.06462564782181,0.680326994907596,0.701895668885341,0.902344706860965,0.851081811578652,0.812159793390439,0.528597710929588,0.699105056482929,0.566346616481462,0.0514657167442561,0.803893487969644,0.783084222801098,1.1105376805854,0.759631752890833,0.505773951484258,0.732528804894388
"8",999,999,999,999,999,999,999,999,999,0.429729891908859,0.589900415324485,0.571655508151544,0.697714812799614,0.321002242982818,0.650440227845726,0.59190629325933,0.272092061626208,0.54058950230281,0.464737398968493,0.320147481639322,0.2448977337584,0.517371974501905,0.304240053247432,0.449541143834466,0.478842959643347,0.299405577770355,0.680499831006592,0.589217277411313,0.346694346651341,0.423529798243288
"9",999,999,999,999,999,999,999,999,999,999,0.291082393833773,0.368911913605403,0.309159020570321,0.351899900539912,0.433980517995912,0.22837793238402,0.648087254927915,0.244710298107783,0.233902308667529,0.534727079920215,0.195013127763236,0.109001376138102,0.135813585476564,0.667863713642237,0.137044372376249,0.574556280968192,0.494423704933329,0.170030173792771,0.179100111669424,0.0780784861533572
